title,salary,company,location,work_address,brief_description,job_description,job_requirements,requirements,tags,company_info,company_description,link,page
AI大模型产品经理,20-35K,土豆数据,北京·海淀区·上地,北京海淀区华胜天成北京海淀区西北旺东路10号院东区23号楼4层101室,绩效奖金，团建聚餐，节日福利，保底工资，餐补，加班补助，带薪年假，零食下午茶，股票期权，五险一金,"岗位职责：
1、负责人工智能（大模型、LLM、NLP、视觉等）方向的产品规划与设计，支撑AI平台解决方案
2、挖掘客户痛点及需求，撰写需求文档，协调内部资源，推进产品的迭代与优化，把控产品质量
3、进行AI产品市场和竞品分析，结合市场反馈，制定对应的产品策略，不断优化迭代产品，持续提升产品竞争力
4、深入了解人工智能算法、大数据分析和机器学习等技术，与技术团队合作进行技术实现和优化
5、配合市场、销售部门，对外开展产品运营和市场推广
 
任职要求：
1、本科及以上学历，人工智能、计算机、数学等相关专业优先
2、拥有AI大模型产品经验，最好完成PMF
3、熟悉LLM、NLP、机器视觉等技术，具备对AI产品的全局思考能力和深度理解
4、熟练掌握需求调研与分析、产品规划、产品设计等方法和流程
5、熟练使用产品设计软件（如：Axure、墨刀、摹客）
6、熟练使用Github开源社区的搜索和浏览功能，能够参与社区讨论和贡献并及时发现新兴技术和工具
7、具备良好的分析和解决问题能力，能够根据数据和用户反馈优化产品
8、沟通表达能力和团队协作能力出色，能够有效推进跨部门沟通协作
加分项：
在顶级会议或期刊发表过相关领域的论文
在知名竞赛中取得过优异成绩",,"['1-3年', '本科']","['公文写作', '长文本', '语义类AI']","['互联网', 'B轮', '100-499人']",,https://www.zhipin.com/job_detail/9da8ef725eb71a631Hx_3dW6EFZX.html?lid=4YG3mkH2e36.search.31&securityId=TCapuv2OMxR1--g10zdKP7xlamPoi4Ch_fnCdgsu0HFYIbvr_ifYUHUhioGxcovfOpQCBS34W1zKYlnkiHYfIYLRAox7meOkWzkNR3IaQ3OQ6SO5NudZS7Ns0_PCctgGJrNQe1WAG4D1&sessionId=,2
AI产品经理,25-40K·16薪,京东乾石,北京·大兴区·亦庄,北京通州区京东总部2号楼总部2号楼,住房补贴，补充医疗保险，餐补，年终奖，节日福利，全勤奖，五险一金，免费班车，带薪年假,"岗位职责
1.根据京东物流业务的特点梳理完整的业务场景和需求，完成业务需求分析及PRD文档。
2.拓展深度学习，视觉，NLP，大模型等方向AI算法在物流场景落地应用，助力业务打造数据驱动的智能规划，智能决策与多维非结构化信息提取的能力，并沉淀到智能系统和工具，整体提升仓，拣，运，配的自动化运营能力；
3.梳理物流市场的需求调研、产品设计、业务测试、上线实施；保证产品上线的质量以及产品最终发布，与业务、研发团队进行高效协同，对业务和产品的结果负责； 
4.负责行业动态的敏感度监控，形成行业分析报告，梳理系统的长期规划并给出指导性建议。
任职要求：
1.有3年以上项目管理和产品规划经验，独立或者带领团队负责过复杂智能系统规划、优化、系统实施经验，了解物流行业痛点、业务模式和基本流程等； 
2.具备主导公司核心产品规划的能力，拥有出色的解决方案经验，并可以带领产品团队实现重点项目的突破。  
3.对AI算法有深刻的理解，逻辑思维强，有较强的分析和解决问题的能力，具备较强的业务敏感性和业务规划能力；
4.供应链、物流、计算机、信息管理相关专业，本科以上学历，硕士及以上优先；",,"['3-5年', '本科']","['数据产品', '市场调研', '产品设计', '项目管理']","['互联网', '已上市', '10000人以上']",,https://www.zhipin.com/job_detail/45583007b20ddd721H182du5ElNZ.html?lid=4YG3mkH2e36.search.32&securityId=1NMhns1l_77bY-w1Dg6x1mn5jeTukFUnd5u_FkI7rsyhaTOMjWoILR9Svg9hIj1rqx0PyPPvpVdzhsPxtJ3_0iYD8QbpsueBuwo3bdvmFfjrMGFPBHaLgBU1dsa54bw8ULiZQHljIaI~&sessionId=,2
【AIGC产品经理】,25-50K,LiblibAl,北京·海淀区·上地,北京海淀区中关村发展大厦B座,零食下午茶，五险一金，团建聚餐，补充医疗保险，交通补助，股票期权，有无线网，绩效奖金，员工旅游，加班补助，餐补，带薪年假，包吃,"岗位职责：
负责开源工具的产品设计和功能迭代，持续挖掘用户需求，降低新用户使用门槛，优化用户体验，带动NPS提升；
熟悉WEBUI和ComfyUI的产品逻辑，能够独立完成PRD的撰写，跟进研发和算法团队的开发，完成产品功能的测试和验收；
深入了解AI生图领域的前沿技术，关注并跟进AI生图的新兴能力，对生图效果进行合理且全面的评估，制定完整的产品化应用方案；
优秀的数据分析和产品分析能力，能对产品数据表现进行分析，并以此为依据推进产品改进；
岗位要求：
本科及以上学历，有1-3年互联网产品工作经验；
熟悉WEBUI和ComfyUI的产品结构和操作方式，了解SD生图的基本原理，对AI产品充满热情和好奇心，乐于关注全球各类AI前沿产品的发展动向；
具有较好的产品分析与设计思路，有优秀的业务理解能力和逻辑分析能力；
岗位亮点：
在高速发展的AIGC领域的最前沿，持续接触AIGC的前沿技术和创新产品，并将新兴技术转化为产品能力；
深入了解开源生态，参与产品全生命周期管理，解决开源生态的各种复杂问题，快速构建全面的产品能力；
加分项
有以下行业经验：互联网·人工智能",,"['3-5年', '本科']","['B端产品', 'AI极客', 'C端产品', '社区产品', 'AI产品', '商业产品', '']","['互联网', 'B轮', '20-99人']",,https://www.zhipin.com/job_detail/5e3de5908e7aa8731HJ63dW8E1BS.html?lid=4YG3mkH2e36.search.33&securityId=OPox40LZHW3jN-E1lg1Tw3JRzBaBFtlF-iwZZq10jQhvVfKMebMTjbXK5knP5cwOOBo6LGkjYOxnPKudZ9YZrbvO08EDQ5X-yDwLIUgWuYj5hif8JJQEhcVlA-4YbFNkDoaiUL_vQwjd&sessionId=,2
AI产品经理,15-25K·14薪,智线,北京·朝阳区·三里屯,北京朝阳区三里屯SOHO办公D1002,节日福利，生日福利，定期体检，补充医疗保险，带薪年假，五险一金，住房补贴，零食下午茶，团建聚餐，股票期权，绩效奖金，员工旅游,"工作职责：
1.负责出海订阅类工具的功能设计与产品增长，对产品PMF负责。
2.明确产品设计目的，拆解产品功能，撰写清晰明确的产品迭代计划，不断提升产品质量和用户体验。
3.通过产品的营销和推广工作触达用户，与用户深度接触，基于用户场景挖掘产品需求，设计创新落地方案。
4.设计数据埋点，分析用户数据，定位并解决产品问题，提升产品的留存、时长、付费率等关键指标。
5.能够高效完成高质量原型设计、PRD输出，管理需求全流程，推进产研团队高效交付。并在功能上线后结合用户、数据反馈积极推动产品优化。
6.对国内外AI产品、工具产品有敏锐的洞察，乐于学习尝试新鲜事物。
任职要求
1.本科及以上学历，3年以上产品工作经验，有出海工具类产品经验优先。
2.有新产品推广运营能力，能够完成0-1的产品阶段。对AIGC相关技术的应用和发展有强烈兴趣且有一定的AI产品使用经验。
3.熟悉产品需求文档的撰写，具备较强的产品原型设计能力，熟练操作axure、墨刀、mastergo等原型工具软件，了解交互设计。
4/具备较强的逻辑分析能力、语言表达能力和文档写作能力，具备创新意识，持续学习能力强。
5.优秀的用户沟通和访谈能力，抗压能力强、强责任心和推动力，具备一定的项目管理经验。",,"['3-5年', '本科']",['C端产品'],"['互联网', 'A轮', '100-499人']",,https://www.zhipin.com/job_detail/8f9b7227be78a4961HN439-4ElRV.html?lid=4YG3mkH2e36.search.34&securityId=2D67ZX5i7XvEP-51f-ywWu5i1cjWnp47IAVykRgpCyWvzUvdO3NZv0a6N_LPMK07SEHWC6oQGFXccFY6464eDkMQCH5L9Oy20UTs3K818mUrJmsT1cEWIl5lOAM-xc8wJm9dJK0krw~~&sessionId=,2
工业人工智能产品经理,15-30K·18薪,中化某中型互联网平台公司,北京,,,"岗位职责：
1. 产品规划与战略： 负责制定工业人工智能产品的整体规划和发展战略，包括市场调研、用户需求分析、产品功能设计等。
2. 需求管理： 收集和分析客户需求，确保产品功能和性能符合市场预期，并进行优先级评估。
3. 项目管理： 负责项目的整体进度和风险管理，制定项目计划，协调资源，确保项目顺利实施。
4. 团队协作： 与研发、销售、市场等团队紧密沟通，确保各方对产品的理解和期望一致，共同推动产品成功上市。
5. 质量控制： 全面监控产品质量和性能，确保达到预期标准和要求。
6. 市场推广： 配合市场团队制定市场推广策略，提高产品知名度和市场份额。
7. 用户反馈： 关注用户反馈和意见，及时调整产品策略，提升用户体验和满意度。
8. 竞争分析： 关注竞争对手产品和市场动态，及时调整战略，保持产品竞争优势。
9. 持续优化： 不断优化产品功能和性能，提升产品性能价格比和市场竞争力。
职位要求：
1. 教育背景：  985 211 院校，硕士及以上学历，计算机科学、人工智能、机器学习等相关领域优先。
2. 工作经验： 5年以上相关工作经验，有工业人工智能产品管理经验者优先。
3. 技术知识： 具备扎实的计算机科学、人工智能、机器学习等相关领域知识。
4. 项目管理能力： 出色的项目管理能力和团队领导力，能够高效组织和协调资源。
5. 市场洞察力： 熟悉人工智能产品的研发流程和市场运营模式，具备独立开发产品的经验。
6. 沟通协调能力： 良好的沟通和协调能力，能够有效地与各方合作，解决问题。
7. 创新思维： 具备敏锐的市场洞察力和创新思维，能够准确把握市场趋势和客户需求。
8. 学习能力： 强大的学习能力和自我驱动力，能够不断更新知识和技能，应对快速变化的市场环境。
加分项：
• 有成功的工业人工智能产品案例。
• 熟悉工业自动化和智能制造领域。
• 能够使用产品设计和项目管理相关工具。",,"['3-5年', '硕士']","['B端产品', 'AI产品']","['互联网', '100-499人']",,https://www.zhipin.com/job_detail/18b01c76bb7803c11H182dW_ElpS.html?lid=4YG3mkH2e36.search.35&securityId=zIeKHab69s0Rh-S1ZKU90EG6-AkhvFJev08rytbYRjHhWxCmGwMeZloeEaZxImeWzp6A3sii3jDJ-oRE_v_KIJXsg9feehH-wyXU1cHYwcBIT1F94jm2P0BGy_o-v4HU510DDuNvd3CD&sessionId=,2
产品经理（云、AI、大数据等）,20-40K·13薪,某大型航天制造公司,北京,,,"岗位职责：
1.负责产品中短长期规划，对产品竞争力和创新性负责。
2.持续进行行业分析、用户行为分析，制定产品策略。
3.负责项目申报和项目论证工作。
岗位要求：
1.5年以上产品经理经验。
2.保持对领先技术和用户应用的好奇心和探索精神。
3.对当前先进技术（云、AI、大数据等）及其应用有自己的认知和看法，保持持续学习的习惯。
4.有自己的产品设计、规划相关的方法论。
5.理解能力、表达能力、文档编写能力、逻辑思维能力，技术知识等各方面综合能力优秀。
6.有军工背景，军事爱好者优先。
备注：该岗位的产品经理可以是云、AI、地图、智能机器人等方向。有智慧驾舱、感知方向产品、游戏公司产品，研究所总体，智慧城市、政务云等背景的产品经理比较合适。",,"['3-5年', '硕士']","['数据产品', '云计算产品', 'AI产品', '地图产品', '智能机器人', '']","['铁路/船舶/航空/航天制造', '500-999人']",,https://www.zhipin.com/job_detail/92f4ef47db1e8f501HF63Ni5FFpZ.html?lid=4YG3mkH2e36.search.36&securityId=Nv_wDUJNckSxY-I1Pbr1KRxp-Bw3rPd0JQjp3l5rz2RjSPbMSLqmjiaMC1i_xXfLWmcRBbsoUUIm7IZPy7aauMg75SS7HmSs6UhOgV1yzBzvGVw44ai1BUxad3khI1j-8A3oEj0SKQPe&sessionId=,2
产品经理,20-40K·14薪,第四范式,北京·海淀区·上地,北京海淀区弘源·新时代北京市海淀区上地开拓路17号弘源新时代A座第四范式,通讯补贴，节日福利，带薪年假，交通补助，餐补，五险一金，定期体检，加班补助，零食下午茶，补充医疗保险，年终奖，员工旅游,"岗位职责：
1、产品规划：负责AI大模型相关的产品规划和调研，包括市场分析、需求调研、竞品分析等，为产品决策提供支持；
2、产品设计与研发：负责产品需求分析、原型设计等，撰写产品需求文档，并和算法、工程团队合作，跟进产品研发与迭代；
3、产品运营：包括产品推广、客户运营等，与市场、销售等团队一起推进产品市场化；
4、项目支持：支持客户项目对接，收集客户反馈问题，协助问题解决并抽象出产品需求；
 
职位要求：
1、本科及以上学历，计算机科学、人工智能、软件工程、数据科学、信息技术或相关专业优先；
2、具备2年以上的AI产品经理或产品运营经验，能独立完成产品规划和设计；
3、熟练掌握产品经理相关技能，包括原型设计、产品文档撰写、项目管理、数据分析等；
4、对人工智能领域有浓厚的兴趣，对GPT类产品、大模型有深入理解者优先，具备一定的商业sense；
5、工作认真负责、积极主动性强、学习能力强、沟通能力强，能与团队内外各角色保持高效协作与沟通；
加分项
有以下行业经验：互联网·计算机软件",,"['1-3年', '本科']","['B端产品', 'G端产品/政务产品']","['计算机软件', '已上市', '500-999人']",,https://www.zhipin.com/job_detail/fe589e213b68b14a1Hx82Ny-E1FT.html?lid=4YG3mkH2e36.search.37&securityId=hq3CizigntQk0-k1871WUF_ZGoMbUB6_aojS1b9zDr4gXOyES6168Usr2gQR7oaYVoCyyONcff4wSJIpsJ-XPT_T0xtBCg6cLgv-PACfxBsUH1yGhBx0uy9-thQvu32mI1AMEdbI&sessionId=,2
AI应用产品经理,20-40K·15薪,同程旅行,北京·朝阳区·酒仙桥,北京朝阳区同程旅行大厦3层,年终奖，生日福利，通讯补贴，零食下午茶，五险一金，补充医疗保险，带薪年假，免费班车，加班补助，团建聚餐，节日福利，餐补，底薪加提成,"这是一个探索AI的产品岗位，更多负责前沿技术的调研并转化为C端应用产品，我们主要是探索AI与旅行方向结合的调研，而不是对基础AI技术进行研究。
如果你有较多的C端产品设计经验，具备良好的审美，热爱分享和探索，拥抱新技术，这个岗位会和您非常匹配。
岗位职责：
1、负责AI与旅行方向结合的调研，产品需求落地，负责产品规划与设计；
2、洞察用户需求，对客户服务响应和用户体验负责，持续提出产品优化；
任职要求：
1、3年以上C端产品经验，优秀的高保真原型能力；
2、对于AI绘画、大模型等技术热爱并已经深度体验；
3、有新产品推广运营能力，能够完成0-1的产品阶段；
4、有强烈的好奇心，喜欢观察和思考；拥抱新技术，理解其带来的产业变革；",,"['3-5年', '本科']","['C端产品', '视觉类AI', '语义类AI']","['互联网', '已上市', '1000-9999人']",,https://www.zhipin.com/job_detail/5baa699612d549541XNz2dm7ElBX.html?lid=4YG3mkH2e36.search.38&securityId=6aR3Fz1aIZCdz-x1VMDzVL9v3UNML6bdD88DM7BaUB03FCbm4vX6UReIAOZBO3oTi060h8CGwJKeX6o1rBahdJd4GmEznejoDiL2tKB_Nvg3R6kH1LSfn5Z_mmMdwINuhgfom1EWqNN6i8IKlwptvIwetZ_oV9zzxv2Ce-aWjNAQq5Y~&sessionId=,2
初级AI产品经理（C端方向）,15-30K·15薪,即时设计,北京·朝阳区·高碑店,北京朝阳区达美中心T2-2804,住房补贴，节日福利，股票期权，补充医疗保险，年终奖，五险一金，带薪年假，绩效奖金,"岗位职责
1、参与AI产品的竞品调研，深入了解AI 技术在生成产品中的应用、市场趋势，为产品迭代规划提供支持；
2、定期调研、收集、整理用户反馈需求，善于从用户使用角度思考并深度挖掘问题；
3、根据产品规划，完成功能详细需求分析、原型设计、版本里程碑、利益相关方说明、风险预警等工作；
4、负责产品运营数据分析等，持续迭代产品体验、质量和性能。
岗位要求
1、本科以上学历，计算机相关专业毕业；
任职要求
1. 本科及以上学历，计算机及相关专业优先; 有过 C 端社区经验 / AIGC 业务经验 / C 端裂变增长经验 / C 端图像业务经验相关领域产品经理工作经验优先；
2. 产品基本功扎实，包括不限于数据分析、原型设计、策略制定等，有成功的项目落地经验
3. 具备较好的审美、产品及交互设计能力，注重用户体验，有较强的用户洞察力和同理心；
4.  具备良好的逻辑能力、抽象能力、能够理清产品方案中的核心逻辑及所有操作流程，并落地为产品需求文档；
5.  有责任心、较强的执行能力、产品规划与推进能力，能够主动积极推动项目/需求落地，并对整个需求的上线负责；
6.  有良好的沟通和合作能力，能够清晰有效进行需求沟通及跨部门协同；
7. 学习能力强且有较强的自驱力、同时具备独立思考及抗压能力，能够快速学习和成长。
加分项：
1. 有海外产品经验；
2. 喜欢玩各类娱乐产品；
3. 喜欢研究各类 AI 内容产品",,"['1-3年', '本科']","['C端产品', '社区', '社交', '文生图']","['互联网', 'B轮', '100-499人']",,https://www.zhipin.com/job_detail/2ae6b6aecabb0f671Hx-29u5EVVZ.html?lid=4YG3mkH2e36.search.39&securityId=KOtTpwjuXsqb9-31P6TR9hLaCMpRfR9ca1UM8o0j8Ljf8iN7ptB_ugzx_lN0aYEkJ_X15NvOl7jpeDBcYxFMK6uJIoknqGpFJozlbrWuAFXQEBrTZSQJJz3LO5zA8wSpUy-rmPPqMYA~&sessionId=,2
ai产品经理,20-25K,北京科仪通科技,北京·海淀区·大钟寺,北京海淀区大钟寺(地铁站),,"1 有对ai产品全面透彻的认知
2 对ai技术路线框架有清晰的认知和把握
3 对ai落地场景有较为丰富的实践经验和方法论",,"['3-5年', '硕士']","['nlp', '大模型', '深度学习']","['互联网', '0-20人']",,https://www.zhipin.com/job_detail/598e43811e8ee0f01HB709W6ElBR.html?lid=4YG3mkH2e36.search.40&securityId=PHGi-LhHpr1kN-01gqz2-tJ2RSX-WBBGrHDAceYB4l3qfxboPdrToLjCtdyJvkLfa55YuyynL0wRkhZW3T7XtbE75Bo0bUjgWYJi0AedVE3bg8Q1nOd0sZcYvs9Git3bWULwrAJHh77f&sessionId=,2
AI 产品经理,25-50K,深思考,北京·海淀区·上地,北京海淀区中关村发展大厦A211,餐补，节日福利，五险一金，带薪年假，零食下午茶，年终奖,"岗位职责
1. 产品设计：负责公司AI产品的用户群分析与调研、需求调研与分析、产品定义、产品设计（含产品交互设计），并持续优化、迭代产品的功能性及非功能性特性，持续优化产品的用户体验；
2. 产品管理：负责产品文档编写，管理产品研发进度，协助产品售前、销售及运营推动产品的售前、营销推广及落地应用，并持续收集分析客户需求及用户对产品的反馈；对内对外的产品培训；
3. 产品优化与迭代：规划产品的改进和优化，制定产品更新迭代计划，推动产品开发和测试，确保产品迭代节奏。
任职要求
1. 统招一本或硕士及以上学历，计算机软件、AI相关专业优先；
2. 有极强的需求调研及需求分析能力，能够洞察用户刚需，工作经验在3年以上，熟悉“健康医疗领域”业务或在“信息推荐、搜索引擎、人机对话交互”领域有经验者优先；
3. 熟悉用户需求分析、优化用户交互体验、产品设计、产品研发管理、售前方案支持及产品数据分析；",,"['3-5年', '硕士']","['B端产品', '智能医疗', '信息推荐', '人机交互', '搜索引擎', '']","['计算机软件', 'B轮', '100-499人']",,https://www.zhipin.com/job_detail/3930025a7111c6c81Hx929S5FFNW.html?lid=4YG3mkH2e36.search.41&securityId=-geUBxWMLQ1am-S1SINo5NslYEmLQVac15LOJ8YCec8n9GvoOH4y4B7Xa4oPK1OUIntQBybuPAJmjhuRnp-Mm9noZzZpKPd6bp-yArnfz189JDj9iGEg0_cJ447wnFSLzPzatxEzuLs~&sessionId=,2
AIGC产品经理 (MJ006775),20-35K·15薪,微博,北京·海淀区·上地,北京海淀区新浪总部大厦西北旺东路10号院西区8号楼,补充医疗保险，五险一金，定期体检，年终奖，带薪年假，餐补，免费班车，节日福利,"【工作职责】
1. 洞察用户需求，深入了解微博用户的使用习惯、消费、互动场景，设计符合用户预期提升微博核心用户体验的AI产品。
2. 有较强的用户需求分析能力，对用户的显性或隐性需求有清晰的判断和认知。专业的数据分析能力，可以准确判断业务衡量指标，通过数据分析帮助自己进行核心规则制定，根据数据反馈给出产品优化方向。及时跟踪竞争对手及市场行情，从外及里深入分析对方的业务逻辑进而得出对方的目的诉求和具体解决方案。
3. 对AI技术有深入的理解，熟练掌握知识库建设、prompt训练等AI相关知识。
4. 设计高复杂度产品的核心逻辑架构。产品架构具备复杂逻辑的高适用性、对未来产品需求预期的延展性。跟设计、前端、后端及策略算法工程团队展开协作完成产品研发。
【岗位要求】
1. 热爱互联网行业，喜欢产品岗位，对互联网产品本身有热情，对互联网产品有基础了解。
2. 精通熟悉AI领域，对AI技术发展及落地应用有较高的敏锐度和洞察力。对社交媒体产品、用户产品经验丰富。
3. 做事认真、责任心高、自驱力强，以结果及目标为导向进行工作，可以承担压力。
4. 较强的横向跨部门沟通及协调能力，叙事、沟通条例清晰，文稿、落笔能力强。",,"['1-3年', '本科']",['C端产品'],"['互联网', '已上市', '1000-9999人']",,https://www.zhipin.com/job_detail/cf45d64ad51db0991HF83dW0F1VR.html?lid=4YG3mkH2e36.search.42&securityId=25x9NRkHyJwNN-A1P3_PGmYLLBfPdLW2A_yP6PypDymi_0MgXEzVwdWNcwfFNYYbqiTBRjCwPUIcqX4fh-1R7W2RWjnKYZuRe-ETyPvun-oiDpUIQ__pLf9-8OaHX1ze_3QvKJU~&sessionId=,2
政企产品经理（云/大模型/智算/AI/数据）,20-40K,某大型知名计算机软件公司,北京,,,"岗位职责：
1、负责分析和收敛智能化领域的定制化项目需求，提炼高价值需求，开展产品立项、迭代、生态合作引入工作；
2、负责制定和实施产品规划，包括产品定义、功能规划等，承接业务场景和客户需求，将人工智能、大数据技术与应用场景进行解决方案整合，提供稳定、智能、体系化和全方位的产品服务；
3、负责产品需求分析、原型设计、产品管理等工作，跟进产品功能上线、培训、输出产品规格说明书、用户手册等；
4、负责研究市场趋势和用户需求，不断优化产品功能和用户体验；分析对应场景在产品、运营、运维等层面所遇到的挑战和未来的方向；有效地将客户问题转化为需求传递到后方团队，推动产品及服务能力的升级；
5、负责制定并监控产品功能性能指标，确保产品的质量和性能达到预期；负责跟踪行业动态和技术趋势，保持对新技术和新应用的了解，为产品创新提供支持。
任职要求：
1、本科及以上学历，计算机相关专业，在产品管理相关领域具有3年以上的工作经历，有较好的AI及大数据领域工作经验；
2、丰富的产品规划设计经验，熟练掌握业务需求，挖掘客户需求，开展相关分析业务；具备一定的商业敏感度与文案能力（PPT 及数据分析），善于把握市场及客户、技术环节关键要素；熟悉智慧城市、数字政府、企业数字化转型等相关领域业务解决方案；
3、主动性强，具备良好的逻辑思考及判断能力、具备优秀的语言表达、文档书写能力以及产品汇报能力；有良好的团队合作精神，良好的抽象思维，理性地做出技术决策，具有风险控制意识。",,"['3-5年', '本科']","['C端产品', 'B端产品', '机器学习类AI', '政企', 'G端', '数据中心']","['计算机软件', '10000人以上']",,https://www.zhipin.com/job_detail/b778b58840b862e61HJy2N29FFZT.html?lid=4YG3mkH2e36.search.43&securityId=iApmLdBhzH-u9-m1jDp2vw8O2VRzQKuh7RF5SS_Z1HMluKRlBPDVi-EyKGKP4kOCf9wzqyO7dQvkjekMEbZF-b4EBTyRlT_nggRnd0UTW9L0FFpe8dDAKXgNiUaLAQLQLfX2Y1k-FQ~~&sessionId=,2
AI产品PM,20-35K,北京蓝标传媒,北京·朝阳区·酒仙桥,北京朝阳区蓝色光标传播集团恒通国际创新园9栋,定期体检，补充医疗保险，餐补，免费班车，年终奖，零食下午茶，通讯补贴，五险一金，带薪年假,"岗位职责：
1. 负责AI用户产品的整体规划、设计与实施，确保产品满足用户需求和市场趋势；
2. 进行市场调研、用户需求分析，制定产品发展策略和计划；
3. 协调跨部门团队，包括技术、设计、市场等，推动产品开发和迭代；
4. 监控产品的市场表现，收集用户反馈，进行数据分析，不断优化产品体验；
5. 负责产品生命周期管理，从概念设计到产品上线及后续优化；
6. 跟踪AI技术发展趋势，提出具有创新性的产品解决方案。
任职要求：
1. 本科学历及以上，计算机、人工智能、软件工程等相关专业优先；
2. 3年以上产品经理工作经验，有app出海经验；
3. 熟悉AI技术及其应用场景，对行业有深入理解和独到见解；
4. 具备优秀的市场分析、用户研究和产品规划能力；
5. 良好的团队协作和沟通能力，能有效协调各方资源推动项目进展；
6. 具备较强的数据分析能力和问题解决能力；
7. 创新意识强，具有较强的责任心和自驱力。",,"['3-5年', '本科']",['视觉类AI'],"['广告营销', '已上市', '1000-9999人']",,https://www.zhipin.com/job_detail/6068837d9bbe5da31H1y3ty4FVdQ.html?lid=4YG3mkH2e36.search.44&securityId=aMKP3O14NHcvL-01lOppV0oQV5FUUoO683LcFOo7y71fYzfNvPtiRMy2XItJzLUb8JUHjU--fc8g30Gaq7FkaqldAXZi8tPyuGtHiNX4evxfdMoXlC3qOukvySgrHjMDVAj1twhDsN0~&sessionId=,2
百度智能云－AI产品经理（B端）,15-20K,百度,北京·朝阳区·酒仙桥,北京朝阳区电通创意广场12号楼,五险一金，补充医疗保险，节日福利，餐补，员工旅游，住房补贴，定期体检，通讯补贴，年终奖，交通补助，带薪年假，免费班车，加班补助，零食下午茶，娱乐健身,"【团队介绍】
百度众测，隶属于百度智能云事业群组-数据应用事业部，作为全国最大的AI数据众包任务平台，管理着全国超过2000万众包用户和1000多家代理商和工作室，主要为企业大客户和开发者提供AI人工智能所需要的数据采集、数据抓取、数据标注、问卷调研和移动APP自动化&amp;人工测试等服务，旗下产品包括百度众测平台（http://test.baidu.com）、百度微任务APP（http://weirenwu.baidu.com）、百度云测试中心（http://mtc.baidu.com）、百度数据众包（http://zhongbao.baidu.com）等。
【岗位职责】
1、负责数据众包平台相关产品的规划和设计，包括竞品分析、市场调研、需求分析、原型设计等
2、独立完成产品中长期项目规划和拆解，驱动项目从设计、开发、测试、上线的全流程
3、结合上线效果和业务问题不断推动产品优化迭代，目标导向，对效果负责
4、与上下游团队紧密合作，挖掘业务痛点，提炼产品策略并快速落地，为业务发展赋能
【任职要求】
1、本科及以上学历，3年以上平台产品、策略产品经验，AI人工智能方向经验优先
2、良好的逻辑思维能力、快速学习能力，有一定数据分析能力，算法相关经验优先
3、对工作有热情，积极主动，执行力强，有较强的产品owner意识
4、善于沟通，有良好的团队合作精神，有韧性，能承受一定工作压力
加分项
有以下行业经验：互联网",,"['3-5年', '本科']","['数据产品', '平台产品', '产品规划', '需求分析', '产品设计', '', '', '']","['互联网', '已上市', '10000人以上']",,https://www.zhipin.com/job_detail/b97e694c166ec5da1XV609q0EVJT.html?lid=4YG3mkH2e36.search.45&securityId=boPU90WZe5jse-e1VLlEtyAeJ2gYsaniQfCdeSaCGiExJTg7TQGnALQXwTBW19yXUA_hXLdqqSucItXEG4n9udaUAz9Nkx65oImBZL-nMzYVfgi6rmIT2iNW7f2_YOYvyGS801XI02PX&sessionId=,2
产品经理（AI智能写作）,20-40K,某人工智能公司,北京,,五险一金,"岗位职责：
1.负责ai智能写作的功能迭代与规划。
2.了解用户需求和用户体验，提供优秀的用户交互体验，牵引ai技术为核心的内容生产，研发落地
3.跟进产品上线后的用户反馈，及时调整产品策略和方向，提高产品的用户满意度和用户留存率。
4.跟进推广工作
岗位要求：
1、1年以上的Ｃ端图文AI产品设计经验，有ai生成小说等从业经验的优先。
2、了解/掌握aigc相关技术，对图文内容，人工智能产品有强烈兴趣，了解ai技术，且有to c产品落地经验
3、具有流量思维，能从流量、宣传角度去思考产品
4、 有极强的自驱力和抗压能力，基于主人翁意识推动跨部门合作，沟通能力优秀。",,"['5-10年', '大专']","['C端产品', 'AI产品']","['人工智能', '未融资', '20-99人']",,https://www.zhipin.com/job_detail/86ce935d4052e90d1H1509y-GFpS.html?lid=4YG3mkH2e36.search.46&securityId=lG2BKvdJpTCSM-11e4aqTvTBuSG-LQ3L9zu-3EMEhcVXhsFlPs1c9pRSEhScVYM9aAlaHdnehHMBJJHKNPdtRzImcZDHfN0lgvY5-deYv9CLzEa9Vb26YKKTF8gv2RsdNBt8b2oiUp2Hcw~~&sessionId=,2
